DadDoB,DadUnicode,ChdUniCode,ChdDoB,Sex
2/21/1992 0:00:00,A-515,B-559,2/26/2007 0:00:00,F
2/21/1992 0:00:00,A-515,C-948,10/4/2008 0:00:00,M
3/1/1992 0:00:00,F-340,C-820,11/30/1998 0:00:00,M
3/1/1992 0:00:00,F-340,A-602,1/25/2000 0:00:00,M
3/1/1992 0:00:00,F-340,C-845,12/19/2000 0:00:00,F
3/1/1992 0:00:00,F-340,A-186,11/26/2001 0:00:00,M
3/1/1992 0:00:00,F-340,B-465,12/5/2001 0:00:00,M
3/1/1992 0:00:00,F-340,D-590,11/17/2002 0:00:00,F
3/1/1992 0:00:00,F-340,D-156,12/12/2002 0:00:00,F
3/1/1992 0:00:00,F-340,C-283,12/23/2002 0:00:00,F
3/1/1992 0:00:00,F-340,B-978,2/27/2003 0:00:00,F
3/1/1992 0:00:00,F-340,C-701,1/9/2004 0:00:00,M
3/1/1992 0:00:00,F-340,A-131,2/18/2004 0:00:00,M
3/1/1992 0:00:00,F-340,A-196,12/10/2004 0:00:00,M
3/1/1992 0:00:00,F-340,D-758,11/17/2005 0:00:00,M
3/1/1992 0:00:00,F-340,D-339,10/26/2006 0:00:00,F
3/7/1992 0:00:00,F-337,E-129,2/3/1998 0:00:00,F
3/7/1992 0:00:00,F-337,D-668,2/4/1999 0:00:00,M
3/7/1992 0:00:00,F-337,B-334,12/2/1999 0:00:00,F
3/7/1992 0:00:00,F-337,A-508,12/17/1999 0:00:00,M
3/7/1992 0:00:00,F-337,B-789,12/26/1999 0:00:00,F
3/7/1992 0:00:00,F-337,C-675,12/26/1999 0:00:00,M
3/7/1992 0:00:00,F-337,B-849,1/17/2000 0:00:00,M
3/7/1992 0:00:00,F-337,A-470,1/19/2000 0:00:00,M
3/7/1992 0:00:00,F-337,B-006,3/5/2000 0:00:00,M
3/7/1992 0:00:00,F-337,A-087,3/25/2000 0:00:00,F
3/21/1992 0:00:00,F-336,C-375,1/23/1997 0:00:00,M
3/21/1992 0:00:00,F-336,A-910,12/5/1998 0:00:00,M
3/21/1992 0:00:00,F-336,E-020,12/5/1998 0:00:00,F
3/21/1992 0:00:00,F-336,D-190,12/6/1998 0:00:00,F
3/21/1992 0:00:00,F-336,A-068,12/20/1998 0:00:00,F
3/21/1992 0:00:00,F-336,D-605,12/20/1998 0:00:00,M
3/21/1992 0:00:00,F-336,A-486,1/1/1999 0:00:00,F
3/21/1992 0:00:00,F-336,D-669,2/8/1999 0:00:00,M
3/21/1992 0:00:00,F-336,C-822,11/2/1999 0:00:00,M
3/21/1992 0:00:00,F-336,A-451,11/17/1999 0:00:00,M
3/21/1992 0:00:00,F-336,B-422,1/8/2000 0:00:00,M
3/21/1992 0:00:00,F-336,D-231,12/14/2000 0:00:00,M
3/21/1992 0:00:00,F-336,A-565,12/22/2000 0:00:00,M
3/21/1992 0:00:00,F-336,A-091,11/27/2001 0:00:00,M
3/21/1992 0:00:00,F-336,D-115,11/30/2001 0:00:00,F
3/21/1992 0:00:00,F-336,E-136,1/4/2002 0:00:00,F
3/21/1992 0:00:00,F-336,A-953,3/7/2002 0:00:00,F
3/21/1992 0:00:00,F-336,A-916,10/27/2002 0:00:00,M
3/21/1992 0:00:00,F-336,D-612,11/15/2002 0:00:00,M
3/21/1992 0:00:00,F-336,D-715,11/20/2002 0:00:00,M
3/31/1992 0:00:00,F-358,C-237,11/18/1998 0:00:00,F
3/31/1992 0:00:00,F-358,B-888,12/9/1998 0:00:00,F
3/31/1992 0:00:00,F-358,D-228,12/11/1998 0:00:00,F
3/31/1992 0:00:00,F-358,C-277,12/13/1998 0:00:00,F
3/31/1992 0:00:00,F-358,C-320,12/27/1998 0:00:00,F
3/31/1992 0:00:00,F-358,A-449,1/14/1999 0:00:00,M
3/31/1992 0:00:00,F-358,C-861,1/22/1999 0:00:00,M
3/31/1992 0:00:00,F-358,D-192,11/18/1999 0:00:00,M
3/31/1992 0:00:00,F-358,B-931,11/23/1999 0:00:00,M
3/31/1992 0:00:00,F-358,D-211,11/29/1999 0:00:00,F
3/31/1992 0:00:00,F-358,D-607,12/3/1999 0:00:00,M
3/31/1992 0:00:00,F-358,D-252,11/29/2000 0:00:00,M
3/31/1992 0:00:00,F-358,D-547,1/7/2001 0:00:00,F
3/31/1992 0:00:00,F-358,B-426,10/23/2001 0:00:00,M
3/31/1992 0:00:00,F-358,B-811,11/1/2001 0:00:00,M
3/31/1992 0:00:00,F-358,B-504,11/24/2001 0:00:00,M
3/31/1992 0:00:00,F-358,B-405,11/26/2001 0:00:00,F
3/31/1992 0:00:00,F-358,B-008,11/27/2001 0:00:00,M
3/31/1992 0:00:00,F-358,A-586,12/6/2001 0:00:00,F
3/31/1992 0:00:00,F-358,D-155,12/26/2001 0:00:00,F
3/31/1992 0:00:00,F-358,A-895,1/8/2002 0:00:00,F
3/31/1992 0:00:00,F-358,A-914,2/5/2002 0:00:00,M
3/31/1992 0:00:00,F-358,A-130,10/25/2002 0:00:00,F
3/31/1992 0:00:00,F-358,C-284,10/30/2002 0:00:00,F
3/31/1992 0:00:00,F-358,B-526,11/10/2002 0:00:00,F
3/31/1992 0:00:00,F-358,B-813,11/28/2002 0:00:00,M
3/31/1992 0:00:00,F-358,A-055,1/1/2003 0:00:00,F
3/31/1992 0:00:00,F-358,A-171,10/1/2003 0:00:00,F
3/31/1992 0:00:00,F-358,A-476,11/12/2003 0:00:00,M
3/31/1992 0:00:00,F-358,A-994,12/17/2003 0:00:00,F
3/31/1992 0:00:00,F-358,D-312,10/21/2004 0:00:00,F
3/31/1992 0:00:00,F-358,B-532,10/21/2004 0:00:00,M
3/31/1992 0:00:00,F-358,B-536,11/11/2004 0:00:00,F
3/31/1992 0:00:00,F-358,E-184,1/11/2005 0:00:00,M
3/31/1992 0:00:00,F-358,C-000,11/25/2005 0:00:00,M
3/31/1992 0:00:00,F-358,C-455,3/7/2006 0:00:00,M
3/31/1992 0:00:00,F-358,D-334,10/19/2006 0:00:00,F
11/21/1992 0:00:00,A-572,B-062,11/17/1999 0:00:00,M
11/21/1992 0:00:00,A-572,A-126,2/5/2000 0:00:00,M
11/23/1992 0:00:00,D-970,A-010,12/15/1998 0:00:00,M
11/23/1992 0:00:00,D-970,A-106,12/15/1999 0:00:00,F
11/23/1992 0:00:00,D-970,D-131,12/20/1999 0:00:00,M
11/23/1992 0:00:00,D-970,C-697,12/6/2000 0:00:00,F
11/23/1992 0:00:00,D-970,B-462,12/8/2000 0:00:00,F
12/10/1992 0:00:00,D-660,C-821,11/26/1998 0:00:00,M
12/10/1992 0:00:00,D-660,D-249,2/22/1999 0:00:00,F
12/10/1992 0:00:00,D-660,B-808,2/4/2000 0:00:00,M
12/10/1992 0:00:00,A-881,A-014,12/20/2000 0:00:00,F
12/10/1992 0:00:00,A-881,A-147,1/9/2001 0:00:00,M
12/10/1992 0:00:00,A-881,A-169,1/19/2003 0:00:00,F
12/14/1992 0:00:00,A-592,C-718,1/9/2000 0:00:00,F
12/15/1992 0:00:00,C-247,B-867,11/28/1997 0:00:00,F
12/15/1992 0:00:00,C-247,D-667,12/1/1997 0:00:00,M
12/15/1992 0:00:00,C-247,A-619,12/26/1997 0:00:00,F
12/15/1992 0:00:00,C-247,C-318,1/4/1998 0:00:00,F
12/15/1992 0:00:00,C-247,D-647,11/16/1998 0:00:00,F
12/15/1992 0:00:00,C-247,A-162,12/16/1998 0:00:00,M
12/15/1992 0:00:00,C-247,A-928,1/12/1999 0:00:00,M
12/15/1992 0:00:00,C-247,B-440,1/19/1999 0:00:00,M
12/15/1992 0:00:00,C-247,A-450,2/23/1999 0:00:00,F
12/15/1992 0:00:00,C-247,A-088,11/14/1999 0:00:00,F
12/15/1992 0:00:00,C-247,B-333,11/27/1999 0:00:00,M
12/15/1992 0:00:00,C-247,E-175,11/30/1999 0:00:00,M
12/15/1992 0:00:00,C-247,A-032,12/7/1999 0:00:00,F
12/15/1992 0:00:00,C-247,C-400,1/6/2000 0:00:00,M
12/15/1992 0:00:00,C-247,A-145,1/22/2000 0:00:00,F
12/15/1992 0:00:00,C-247,A-031,3/5/2000 0:00:00,F
12/15/1992 0:00:00,B-878,C-423,11/24/2000 0:00:00,M
12/15/1992 0:00:00,B-878,B-383,12/5/2000 0:00:00,F
12/15/1992 0:00:00,C-247,B-791,12/5/2000 0:00:00,M
12/15/1992 0:00:00,C-247,B-359,12/17/2000 0:00:00,M
12/15/1992 0:00:00,C-247,B-425,12/26/2000 0:00:00,M
12/15/1992 0:00:00,C-247,B-933,1/1/2001 0:00:00,M
12/15/1992 0:00:00,B-878,B-386,11/12/2001 0:00:00,F
12/15/1992 0:00:00,C-247,D-253,11/28/2001 0:00:00,M
12/15/1992 0:00:00,C-247,B-027,12/8/2001 0:00:00,M
12/15/1992 0:00:00,C-247,A-990,12/9/2001 0:00:00,M
12/15/1992 0:00:00,B-878,C-698,12/15/2001 0:00:00,M
12/15/1992 0:00:00,B-878,A-991,1/9/2002 0:00:00,M
12/15/1992 0:00:00,C-247,C-385,10/24/2002 0:00:00,F
12/15/1992 0:00:00,C-247,B-913,11/16/2002 0:00:00,F
12/15/1992 0:00:00,C-247,B-895,12/1/2002 0:00:00,F
12/15/1992 0:00:00,C-247,C-699,12/17/2002 0:00:00,M
12/15/1992 0:00:00,B-878,C-265,10/29/2003 0:00:00,F
12/15/1992 0:00:00,C-247,D-655,10/31/2003 0:00:00,F
12/15/1992 0:00:00,C-247,E-096,11/1/2003 0:00:00,M
12/15/1992 0:00:00,C-247,E-052,11/16/2003 0:00:00,F
12/15/1992 0:00:00,C-247,A-018,12/14/2003 0:00:00,F
12/15/1992 0:00:00,C-247,A-037,12/20/2003 0:00:00,M
12/15/1992 0:00:00,C-247,A-609,2/15/2004 0:00:00,M
12/15/1992 0:00:00,C-247,C-307,11/1/2004 0:00:00,F
12/15/1992 0:00:00,C-247,B-877,1/1/2005 0:00:00,M
12/15/1992 0:00:00,C-247,C-006,12/14/2005 0:00:00,F
12/15/1992 0:00:00,C-247,C-011,10/12/2006 0:00:00,F
12/15/1992 0:00:00,C-247,B-568,1/5/2007 0:00:00,F
12/15/1992 0:00:00,C-247,B-127,10/10/2007 0:00:00,M
12/15/1992 0:00:00,C-247,B-154,9/27/2009 0:00:00,F
12/15/1992 0:00:00,C-247,B-153,10/18/2009 0:00:00,M
12/15/1992 0:00:00,C-247,B-768,10/20/2015 0:00:00,F
12/21/1992 0:00:00,D-240,A-542,5/8/1998 0:00:00,F
12/21/1992 0:00:00,D-240,D-583,12/6/1998 0:00:00,M
12/21/1992 0:00:00,D-240,A-104,12/10/1998 0:00:00,M
12/21/1992 0:00:00,D-240,D-109,1/9/1999 0:00:00,F
12/21/1992 0:00:00,D-240,A-125,11/26/1999 0:00:00,M
12/21/1992 0:00:00,D-240,B-908,12/27/1999 0:00:00,F
12/21/1992 0:00:00,D-240,E-176,12/30/1999 0:00:00,F
12/21/1992 0:00:00,D-240,B-500,1/11/2000 0:00:00,M
12/21/1992 0:00:00,D-240,E-003,12/14/2000 0:00:00,M
12/21/1992 0:00:00,D-240,B-523,2/4/2001 0:00:00,M
12/21/1992 0:00:00,D-240,C-844,2/13/2001 0:00:00,M
12/24/1992 0:00:00,A-900,B-870,11/19/1999 0:00:00,F
12/24/1992 0:00:00,A-900,D-153,11/14/2000 0:00:00,M
12/24/1992 0:00:00,A-900,C-386,11/5/2002 0:00:00,F
12/24/1992 0:00:00,A-900,D-316,10/10/2005 0:00:00,M
1/3/1993 0:00:00,B-839,B-827,12/15/1998 0:00:00,F
1/3/1993 0:00:00,B-839,D-295,12/20/1999 0:00:00,M
1/3/1993 0:00:00,B-839,D-114,11/13/2000 0:00:00,F
1/3/1993 0:00:00,B-839,B-505,11/21/2001 0:00:00,F
1/3/1993 0:00:00,B-839,C-365,12/4/2001 0:00:00,F
1/3/1993 0:00:00,B-839,A-148,12/15/2001 0:00:00,M
1/3/1993 0:00:00,B-839,E-072,12/21/2001 0:00:00,M
1/8/1993 0:00:00,B-371,A-485,12/20/1998 0:00:00,F
1/8/1993 0:00:00,B-371,A-143,12/26/1998 0:00:00,F
1/8/1993 0:00:00,B-371,C-736,12/3/1999 0:00:00,M
1/8/1993 0:00:00,B-371,E-001,12/17/1999 0:00:00,M
1/8/1993 0:00:00,B-371,A-107,1/7/2000 0:00:00,M
1/11/1993 0:00:00,B-961,B-973,11/15/1999 0:00:00,M
1/11/1993 0:00:00,B-961,C-801,11/22/1999 0:00:00,F
1/11/1993 0:00:00,B-961,E-022,12/28/1999 0:00:00,M
1/11/1993 0:00:00,B-961,C-757,1/13/2000 0:00:00,F
1/11/1993 0:00:00,B-961,C-421,3/2/2000 0:00:00,M
1/11/1993 0:00:00,B-961,C-260,11/29/2000 0:00:00,M
1/11/1993 0:00:00,B-961,C-382,12/5/2000 0:00:00,F
1/11/1993 0:00:00,B-961,C-738,12/25/2000 0:00:00,M
1/11/1993 0:00:00,B-961,C-719,1/24/2001 0:00:00,F
1/11/1993 0:00:00,B-961,B-506,12/8/2002 0:00:00,F
1/11/1993 0:00:00,B-961,A-474,12/21/2002 0:00:00,F
1/11/1993 0:00:00,B-961,A-898,10/11/2003 0:00:00,M
1/11/1993 0:00:00,B-961,E-192,9/30/2004 0:00:00,M
1/15/1993 0:00:00,B-390,A-564,1/26/2000 0:00:00,F
1/15/1993 0:00:00,B-390,B-023,1/29/2000 0:00:00,M
1/15/1993 0:00:00,B-390,D-587,11/15/2000 0:00:00,M
1/15/1993 0:00:00,B-390,D-982,12/5/2000 0:00:00,M
1/15/1993 0:00:00,B-390,B-524,10/23/2001 0:00:00,M
1/15/1993 0:00:00,B-390,B-873,11/3/2001 0:00:00,M
1/15/1993 0:00:00,B-390,C-826,11/4/2001 0:00:00,M
1/15/1993 0:00:00,B-390,B-385,11/8/2001 0:00:00,M
1/15/1993 0:00:00,B-390,B-484,11/15/2001 0:00:00,F
1/15/1993 0:00:00,B-390,C-846,12/1/2001 0:00:00,F
1/15/1993 0:00:00,B-390,B-833,11/13/2002 0:00:00,M
1/15/1993 0:00:00,B-390,D-551,2/27/2003 0:00:00,M
1/15/1993 0:00:00,B-390,B-814,10/19/2003 0:00:00,M
1/20/1993 0:00:00,B-032,D-297,11/26/2000 0:00:00,M
1/20/1993 0:00:00,B-032,E-094,12/13/2001 0:00:00,F
1/20/1993 0:00:00,B-032,C-786,11/1/2002 0:00:00,M
1/20/1993 0:00:00,B-032,C-406,11/28/2002 0:00:00,F
1/20/1993 0:00:00,B-032,D-746,9/28/2004 0:00:00,M
1/20/1993 0:00:00,B-032,E-777,1/29/2005 0:00:00,F
1/20/1993 0:00:00,B-032,B-091,12/22/2005 0:00:00,F
1/20/1993 0:00:00,B-032,A-688,11/4/2007 0:00:00,M
1/20/1993 0:00:00,B-032,C-926,11/22/2007 0:00:00,M
1/29/1993 0:00:00,D-638,B-398,1/11/1998 0:00:00,M
1/29/1993 0:00:00,D-638,A-466,1/29/1998 0:00:00,F
1/29/1993 0:00:00,D-638,C-841,12/3/1998 0:00:00,F
1/29/1993 0:00:00,D-638,E-174,1/13/1999 0:00:00,M
1/29/1993 0:00:00,D-638,A-488,11/11/1999 0:00:00,M
1/29/1993 0:00:00,D-638,B-909,11/12/1999 0:00:00,M
1/29/1993 0:00:00,D-638,C-278,11/13/1999 0:00:00,F
1/29/1993 0:00:00,D-638,E-110,11/18/1999 0:00:00,M
1/29/1993 0:00:00,D-638,C-843,12/2/1999 0:00:00,M
1/29/1993 0:00:00,D-638,A-070,12/14/2000 0:00:00,F
2/5/1993 0:00:00,B-013,C-798,1/4/1998 0:00:00,F
2/5/1993 0:00:00,B-013,A-067,11/24/1998 0:00:00,M
2/5/1993 0:00:00,B-013,D-627,1/4/1999 0:00:00,M
2/5/1993 0:00:00,B-013,A-930,11/26/1999 0:00:00,M
2/5/1993 0:00:00,A-976,D-649,12/29/1999 0:00:00,M
2/5/1993 0:00:00,A-976,C-696,12/16/2000 0:00:00,M
2/5/1993 0:00:00,A-976,B-891,1/17/2001 0:00:00,M
2/5/1993 0:00:00,A-976,A-530,11/17/2001 0:00:00,F
2/5/1993 0:00:00,A-976,C-285,10/21/2003 0:00:00,M
2/5/1993 0:00:00,A-976,B-528,10/26/2003 0:00:00,F
2/5/1993 0:00:00,A-976,A-936,1/14/2004 0:00:00,M
2/12/1993 0:00:00,C-310,B-063,12/18/1999 0:00:00,M
3/1/1993 0:00:00,C-228,E-073,11/8/2001 0:00:00,F
3/1/1993 0:00:00,C-228,D-552,11/15/2003 0:00:00,M
3/1/1993 0:00:00,C-228,A-094,2/10/2004 0:00:00,M
3/1/1993 0:00:00,C-228,C-454,11/3/2005 0:00:00,F
3/1/1993 0:00:00,C-228,B-612,10/18/2009 0:00:00,M
3/21/1993 0:00:00,C-269,A-951,1/4/2000 0:00:00,F
3/21/1993 0:00:00,C-269,A-012,1/20/2000 0:00:00,F
11/16/1993 0:00:00,D-971,D-111,11/28/1999 0:00:00,F
11/16/1993 0:00:00,D-971,C-758,2/17/2000 0:00:00,F
11/16/1993 0:00:00,D-971,A-952,11/27/2000 0:00:00,F
11/16/1993 0:00:00,D-971,A-471,12/7/2000 0:00:00,F
11/16/1993 0:00:00,D-971,C-301,12/18/2000 0:00:00,F
11/16/1993 0:00:00,D-971,C-343,1/17/2001 0:00:00,F
11/16/1993 0:00:00,D-971,A-490,10/29/2001 0:00:00,M
11/16/1993 0:00:00,D-971,A-548,12/4/2001 0:00:00,F
11/16/1993 0:00:00,D-971,B-937,10/24/2003 0:00:00,M
11/16/1993 0:00:00,D-971,B-527,11/11/2003 0:00:00,M
11/16/1993 0:00:00,D-971,B-487,11/15/2003 0:00:00,F
11/16/1993 0:00:00,D-971,C-348,12/7/2003 0:00:00,F
11/16/1993 0:00:00,D-971,A-643,11/14/2004 0:00:00,F
11/16/1993 0:00:00,D-971,C-917,11/19/2007 0:00:00,F
11/16/1993 0:00:00,D-971,A-310,9/23/2010 0:00:00,F
11/16/1993 0:00:00,D-971,D-437,9/6/2011 0:00:00,F
11/24/1993 0:00:00,D-991,C-420,12/6/1998 0:00:00,F
11/24/1993 0:00:00,D-991,D-713,12/7/2001 0:00:00,F
11/27/1993 0:00:00,B-347,C-780,1/6/2000 0:00:00,F
12/11/1993 0:00:00,D-639,C-760,12/11/2000 0:00:00,F
12/11/1993 0:00:00,D-639,D-568,11/12/2001 0:00:00,M
12/11/1993 0:00:00,D-639,B-009,12/24/2001 0:00:00,M
12/11/1993 0:00:00,D-639,D-195,1/17/2002 0:00:00,F
12/11/1993 0:00:00,D-639,D-235,10/29/2002 0:00:00,F
12/11/1993 0:00:00,D-639,B-958,10/31/2002 0:00:00,F
12/11/1993 0:00:00,D-639,C-785,11/14/2002 0:00:00,F
12/11/1993 0:00:00,D-639,C-326,1/14/2003 0:00:00,F
12/11/1993 0:00:00,D-639,B-340,10/16/2003 0:00:00,M
12/11/1993 0:00:00,D-639,C-868,11/10/2003 0:00:00,M
12/11/1993 0:00:00,D-639,E-187,9/27/2004 0:00:00,F
12/11/1993 0:00:00,D-639,D-304,10/22/2004 0:00:00,M
12/11/1993 0:00:00,D-639,B-093,10/8/2005 0:00:00,F
12/11/1993 0:00:00,D-639,A-674,10/17/2006 0:00:00,F
12/11/1993 0:00:00,D-639,A-245,9/11/2007 0:00:00,M
12/11/1993 0:00:00,D-639,C-476,10/1/2007 0:00:00,M
12/11/1993 0:00:00,D-639,D-795,11/10/2007 0:00:00,M
12/11/1993 0:00:00,D-639,C-045,10/7/2008 0:00:00,M
12/11/1993 0:00:00,D-639,A-702,11/29/2008 0:00:00,M
12/11/1993 0:00:00,D-639,D-839,8/26/2009 0:00:00,F
12/11/1993 0:00:00,D-639,A-735,10/24/2009 0:00:00,F
12/11/1993 0:00:00,D-639,A-730,10/24/2009 0:00:00,F
12/11/1993 0:00:00,D-639,D-824,2/22/2010 0:00:00,F
12/11/1993 0:00:00,D-639,E-287,9/24/2010 0:00:00,M
12/11/1993 0:00:00,D-639,E-827,11/12/2010 0:00:00,M
12/17/1993 0:00:00,C-685,C-804,12/26/2000 0:00:00,F
12/17/1993 0:00:00,C-685,E-158,11/12/2001 0:00:00,M
12/17/1993 0:00:00,C-685,B-406,11/27/2001 0:00:00,M
12/17/1993 0:00:00,C-685,A-472,1/20/2002 0:00:00,F
12/17/1993 0:00:00,C-685,E-029,11/10/2003 0:00:00,M
12/17/1993 0:00:00,C-685,D-199,1/9/2004 0:00:00,M
12/17/1993 0:00:00,C-685,C-266,11/1/2004 0:00:00,F
12/17/1993 0:00:00,C-685,D-755,10/31/2005 0:00:00,M
12/17/1993 0:00:00,C-685,D-772,1/25/2007 0:00:00,M
12/17/1993 0:00:00,C-685,A-240,11/28/2007 0:00:00,F
12/17/1993 0:00:00,C-685,B-136,9/11/2008 0:00:00,M
12/17/1993 0:00:00,C-685,B-133,10/20/2008 0:00:00,F
12/17/1993 0:00:00,C-685,A-691,11/3/2008 0:00:00,F
12/17/1993 0:00:00,C-685,A-695,11/8/2008 0:00:00,F
1/2/1994 0:00:00,C-229,C-344,12/2/2000 0:00:00,F
1/3/1994 0:00:00,C-352,D-208,1/27/1999 0:00:00,F
1/3/1994 0:00:00,C-352,C-734,3/4/1999 0:00:00,F
1/3/1994 0:00:00,C-352,C-342,11/20/1999 0:00:00,M
1/3/1994 0:00:00,C-352,A-929,11/25/1999 0:00:00,F
1/3/1994 0:00:00,C-352,A-013,12/1/1999 0:00:00,F
1/3/1994 0:00:00,C-352,E-155,12/20/1999 0:00:00,F
1/3/1994 0:00:00,C-352,D-629,12/27/1999 0:00:00,F
1/3/1994 0:00:00,B-780,A-987,1/4/2000 0:00:00,F
1/3/1994 0:00:00,C-352,B-520,1/30/2000 0:00:00,M
1/3/1994 0:00:00,C-352,D-585,2/6/2000 0:00:00,F
1/3/1994 0:00:00,C-352,B-005,2/6/2000 0:00:00,M
1/3/1994 0:00:00,C-352,B-335,12/26/2000 0:00:00,M
1/3/1994 0:00:00,C-352,A-089,1/2/2001 0:00:00,F
1/3/1994 0:00:00,B-780,E-178,12/16/2001 0:00:00,F
1/3/1994 0:00:00,B-780,D-176,1/5/2002 0:00:00,M
1/3/1994 0:00:00,B-780,D-985,12/10/2002 0:00:00,F
1/3/1994 0:00:00,B-780,A-492,12/22/2002 0:00:00,F
1/3/1994 0:00:00,B-780,D-157,12/27/2002 0:00:00,M
1/3/1994 0:00:00,B-780,C-722,1/7/2003 0:00:00,F
1/3/1994 0:00:00,B-780,B-835,10/30/2003 0:00:00,F
1/3/1994 0:00:00,B-780,A-494,12/3/2003 0:00:00,M
1/3/1994 0:00:00,B-780,B-856,12/18/2003 0:00:00,M
1/3/1994 0:00:00,B-780,C-306,1/26/2004 0:00:00,M
1/3/1994 0:00:00,B-780,C-788,10/17/2004 0:00:00,F
1/3/1994 0:00:00,B-780,C-447,2/22/2006 0:00:00,M
1/3/1994 0:00:00,B-780,D-348,3/5/2008 0:00:00,M
1/3/1994 0:00:00,B-780,D-833,9/18/2009 0:00:00,M
1/6/1994 0:00:00,E-100,D-171,11/30/1998 0:00:00,M
1/6/1994 0:00:00,E-100,C-674,12/5/1998 0:00:00,F
1/6/1994 0:00:00,E-100,B-850,11/11/1999 0:00:00,M
1/6/1994 0:00:00,E-100,A-457,2/22/2004 0:00:00,F
1/6/1994 0:00:00,E-100,D-749,10/6/2004 0:00:00,M
1/6/1994 0:00:00,E-100,C-702,11/9/2004 0:00:00,M
1/6/1994 0:00:00,E-100,D-237,11/14/2004 0:00:00,M
1/6/1994 0:00:00,E-100,E-185,11/16/2004 0:00:00,M
1/6/1994 0:00:00,E-100,B-538,11/21/2004 0:00:00,F
1/6/1994 0:00:00,E-100,B-990,12/31/2004 0:00:00,F
1/6/1994 0:00:00,E-100,B-187,12/7/2010 0:00:00,M
1/6/1994 0:00:00,E-100,D-899,9/8/2012 0:00:00,F
1/6/1994 0:00:00,E-100,D-508,9/23/2014 0:00:00,F
1/17/1994 0:00:00,A-040,E-112,11/24/2000 0:00:00,F
1/17/1994 0:00:00,A-040,B-522,11/27/2000 0:00:00,M
1/17/1994 0:00:00,A-040,A-166,12/7/2000 0:00:00,M
1/17/1994 0:00:00,A-040,E-156,12/23/2000 0:00:00,M
1/17/1994 0:00:00,A-040,D-609,11/26/2001 0:00:00,F
1/19/1994 0:00:00,B-053,C-678,12/7/2000 0:00:00,F
1/19/1994 0:00:00,B-053,E-157,11/18/2001 0:00:00,F
1/19/1994 0:00:00,B-053,D-696,12/23/2001 0:00:00,F
1/19/1994 0:00:00,D-261,B-362,10/25/2002 0:00:00,F
1/19/1994 0:00:00,D-261,B-068,12/11/2002 0:00:00,F
1/19/1994 0:00:00,D-261,A-589,11/30/2003 0:00:00,M
1/19/1994 0:00:00,D-261,A-209,11/2/2004 0:00:00,F
1/19/1994 0:00:00,D-261,B-533,11/6/2004 0:00:00,F
1/19/1994 0:00:00,D-261,A-641,11/7/2004 0:00:00,M
1/19/1994 0:00:00,D-261,B-076,1/1/2005 0:00:00,F
1/19/1994 0:00:00,D-261,B-578,11/3/2006 0:00:00,M
1/21/1994 0:00:00,B-323,B-792,12/18/2000 0:00:00,M
1/21/1994 0:00:00,B-323,E-160,1/12/2004 0:00:00,F
1/21/1994 0:00:00,B-323,D-200,11/14/2004 0:00:00,M
1/21/1994 0:00:00,B-323,E-846,10/6/2011 0:00:00,F
1/24/1994 0:00:00,D-102,A-149,11/3/2001 0:00:00,F
1/24/1994 0:00:00,D-102,C-282,11/3/2001 0:00:00,F
1/24/1994 0:00:00,D-102,C-303,11/20/2001 0:00:00,M
1/24/1994 0:00:00,D-102,C-761,3/7/2002 0:00:00,F
1/24/1994 0:00:00,D-102,C-762,10/26/2002 0:00:00,M
1/24/1994 0:00:00,D-102,D-198,11/26/2002 0:00:00,F
1/24/1994 0:00:00,D-102,D-234,1/14/2003 0:00:00,F
1/24/1994 0:00:00,D-102,A-897,1/23/2003 0:00:00,M
1/24/1994 0:00:00,D-102,A-974,12/9/2003 0:00:00,F
1/24/1994 0:00:00,D-102,C-446,10/10/2005 0:00:00,F
1/24/1994 0:00:00,D-102,D-761,10/26/2006 0:00:00,M
1/24/1994 0:00:00,D-102,E-241,10/20/2007 0:00:00,F
1/24/1994 0:00:00,D-102,E-804,10/22/2009 0:00:00,F
1/24/1994 0:00:00,D-102,E-263,12/8/2009 0:00:00,M
1/24/1994 0:00:00,D-102,E-826,10/11/2010 0:00:00,F
1/24/1994 0:00:00,D-102,C-565,9/15/2011 0:00:00,M
1/25/1994 0:00:00,B-372,B-382,12/2/1999 0:00:00,F
1/25/1994 0:00:00,B-372,B-044,12/20/1999 0:00:00,M
1/25/1994 0:00:00,B-372,D-631,12/10/2000 0:00:00,M
1/29/1994 0:00:00,B-471,A-453,12/9/2000 0:00:00,M
1/29/1994 0:00:00,B-471,B-871,1/17/2001 0:00:00,M
1/29/1994 0:00:00,B-471,D-299,11/26/2001 0:00:00,M
1/29/1994 0:00:00,B-471,D-653,1/10/2002 0:00:00,M
1/29/1994 0:00:00,B-471,D-549,2/15/2002 0:00:00,F
1/29/1994 0:00:00,B-471,A-957,10/4/2003 0:00:00,M
1/29/1994 0:00:00,B-471,D-699,10/11/2003 0:00:00,F
1/29/1994 0:00:00,B-471,A-019,11/5/2003 0:00:00,M
1/29/1994 0:00:00,B-471,B-388,11/7/2003 0:00:00,M
1/29/1994 0:00:00,B-471,D-613,11/20/2003 0:00:00,M
1/29/1994 0:00:00,B-471,A-458,12/7/2003 0:00:00,F
1/29/1994 0:00:00,B-471,A-590,12/8/2003 0:00:00,M
1/31/1994 0:00:00,D-285,C-781,12/27/1999 0:00:00,M
1/31/1994 0:00:00,D-285,E-154,12/27/1999 0:00:00,F
